rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2023_overall-56,AO3_2023_overall,57,9,Thomas Michael Simons | TommyInnit & Toby Smith | Tubbo,2,gen,None,14609,Minecraft (Video Game),None
AO3_2023_overall-57,AO3_2023_overall,58,-11,Armitage Hux x Ben Solo | Kylo Ren,2,slash,None,14292,Star Wars Sequel Trilogy,None
AO3_2023_overall-58,AO3_2023_overall,59,-6,Bellamy Blake x Clarke Griffin,2,slash,None,14079,The 100 (TV),None
AO3_2023_overall-59,AO3_2023_overall,60,0,Kim Taehyung | V x Park Jimin | Jimin,2,slash,None,13885,Bangtan Boys | BTS,None
AO3_2023_overall-60,AO3_2023_overall,61,0,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Y/N | Reader,2,slash,None,13815,Marvel Cinematic Universe,None
AO3_2023_overall-61,AO3_2023_overall,62,3,Dean Winchester & Sam Winchester,2,gen,None,13771,Supernatural (TV 2005),None
AO3_2023_overall-62,AO3_2023_overall,63,new,Edward Teach | Blackbeard x Stede Bonnet,2,slash,None,13595,Our Flag Means Death (TV),None
AO3_2023_overall-63,AO3_2023_overall,64,-6,Jared Padalecki x Jensen Ackles,2,slash,None,13570,Supernatural (TV 2005) RPF,None
AO3_2023_overall-64,AO3_2023_overall,65,-9,Loki Laufeyson/Odinson x Thor Odinson,2,slash,None,13563,Thor (Movies),None
AO3_2023_overall-65,AO3_2023_overall,66,-7,Gabriel x Sam Winchester,2,slash,None,13412,Supernatural (TV 2005),None
AO3_2023_overall-66,AO3_2023_overall,67,-4,Jeon Jungkook | Jungkook x Min Yoongi | Suga,2,slash,None,13388,Bangtan Boys | BTS,None
AO3_2023_overall-67,AO3_2023_overall,68,1,Dana Scully x Fox Mulder,2,slash,None,13204,The X-Files,None
AO3_2023_overall-68,AO3_2023_overall,69,9,Uchiha Sasuke x Uzumaki Naruto,2,slash,None,13062,Naruto,None
AO3_2023_overall-69,AO3_2023_overall,70,-8,John Sheppard x Rodney McKay,2,slash,None,13004,Stargate Atlantis,None
AO3_2023_overall-70,AO3_2023_overall,71,2,Anthony J. Crowley & Aziraphale,2,gen,None,12790,Good Omens (TV),None
AO3_2023_overall-71,AO3_2023_overall,72,22,Tartaglia | Childe x Zhongli,2,slash,None,12678,原神 | Genshin Impact (Video Game),None
AO3_2023_overall-72,AO3_2023_overall,73,-6,Clarke Griffin x Lexa,2,slash,None,12568,The 100 (TV),None
AO3_2023_overall-73,AO3_2023_overall,74,15,Alexander | Technoblade & Thomas Michael Simons | TommyInnit,2,gen,None,12452,Minecraft (Video Game),None
AO3_2023_overall-74,AO3_2023_overall,75,10,Erwin Smith x Levi Ackerman,2,slash,None,11980,Shingeki no Kyojin | Attack on Titan,None
AO3_2023_overall-75,AO3_2023_overall,76,-5,Greg Lestrade x Mycroft Holmes,2,slash,None,11919,Sherlock (TV),None
AO3_2023_overall-76,AO3_2023_overall,77,-2,Ianto Jones x Jack Harkness,2,slash,None,11916,Torchwood,None
AO3_2023_overall-77,AO3_2023_overall,78,5,Frank Iero x Gerard Way,2,slash,None,11872,My Chemical Romance,None
AO3_2023_overall-78,AO3_2023_overall,79,new,Han Jisung | Han x Lee Minho | Lee Know,2,slash,None,11772,Stray Kids (Band),None
AO3_2023_overall-79,AO3_2023_overall,80,-4,Loki Laufeyson/Odinson x Tony Stark | Iron Man,2,slash,None,11642,The Avengers (Marvel Movies),None
AO3_2023_overall-80,AO3_2023_overall,81,-9,Enjolras x Grantaire,2,slash,None,11462,Les Misérables - All Media Types,None
AO3_2023_overall-81,AO3_2023_overall,82,-8,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America & Steve Rogers | Captain America,2,gen,None,11294,Marvel Cinematic Universe,None
AO3_2023_overall-82,AO3_2023_overall,83,-3,Castiel & Dean Winchester,2,gen,None,11278,Supernatural (TV 2005),None
AO3_2023_overall-83,AO3_2023_overall,84,7,Miya Atsumu x Sakusa Kiyoomi,2,slash,None,11253,Haikyuu!!,None
AO3_2023_overall-84,AO3_2023_overall,85,-15,Danny 'Danno' Williams x Steve McGarrett,2,slash,None,11249,Hawaii Five-0 (2010),None
AO3_2023_overall-85,AO3_2023_overall,86,new,Aizawa Shouta | Eraserhead & Midoriya Izuku | Deku,2,gen,None,11220,Boku no Hero Academia | My Hero Academia,None
AO3_2023_overall-86,AO3_2023_overall,87,-19,Clint Barton | Hawkeye x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,11165,The Avengers (Marvel Movies),None
AO3_2023_overall-87,AO3_2023_overall,88,0,Annabeth Chase x Percy Jackson,2,slash,None,11151,Percy Jackson and the Olympians - Rick Riordan,None
AO3_2023_overall-88,AO3_2023_overall,89,-12,Felicity Smoak x Oliver Queen | Green Arrow,2,slash,None,11055,Arrow (TV 2012),None
AO3_2023_overall-89,AO3_2023_overall,90,-8,Bilbo Baggins x Thorin Oakenshield,2,slash,None,10997,The Hobbit - All Media Types,None
AO3_2023_overall-90,AO3_2023_overall,91,-10,Clint Barton | Hawkeye x Phil Coulson,2,slash,None,10899,The Avengers (Marvel Movies),None
AO3_2023_overall-91,AO3_2023_overall,92,-2,Harry Potter x Tom Riddle | Voldemort,2,slash,None,10889,Harry Potter - J. K. Rowling,None
AO3_2023_overall-92,AO3_2023_overall,93,-14,Emma Swan x Killian Jones | Captain Hook,2,slash,None,10883,Once Upon a Time (TV),None
AO3_2023_overall-93,AO3_2023_overall,94,6,Bakugou Katsuki x Todoroki Shouto | Shoto,2,slash,None,10774,Boku no Hero Academia | My Hero Academia,None
AO3_2023_overall-94,AO3_2023_overall,95,new,Amity Blight x Luz Noceda,2,slash,None,10722,The Owl House (Cartoon),None
AO3_2023_overall-95,AO3_2023_overall,96,-10,Adora x Catra,2,slash,None,10525,She-Ra and the Princesses of Power (2018),None
AO3_2023_overall-96,AO3_2023_overall,97,-13,Rose Tyler x The Tenth Doctor,2,slash,None,10493,Doctor Who (2005),None
AO3_2023_overall-97,AO3_2023_overall,98,new,Takami Keigo | Hawks x Todoroki Touya | Dabi,2,slash,None,10449,Boku no Hero Academia | My Hero Academia,None
AO3_2023_overall-98,AO3_2023_overall,99,-12,Kozume Kenma x Kuroo Tetsurou,2,slash,None,10405,Haikyuu!!,None
AO3_2023_overall-99,AO3_2023_overall,100,new,Ranboo & Toby Smith | Tubbo,2,gen,None,10303,Minecraft (Video Game),None
