rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2020_overall-42,AO3_2020_overall,43,-6,James T. Kirk x Spock,2,slash,None,12015,Star Trek: Alternate Original Series (Movies),None
AO3_2020_overall-43,AO3_2020_overall,44,-10,John Sheppard x Rodney McKay,2,slash,None,11951,Stargate Atlantis,None
AO3_2020_overall-44,AO3_2020_overall,45,-9,Danny 'Danno' Williams x Steve McGarrett,2,slash,None,11750,Hawaii Five-0 (2010),None
AO3_2020_overall-45,AO3_2020_overall,46,2,Hermione Granger x Ron Weasley,2,slash,None,11700,Harry Potter - J. K. Rowling,None
AO3_2020_overall-46,AO3_2020_overall,47,-9,Clarke Griffin x Lexa,2,slash,None,11651,The 100 (TV),None
AO3_2020_overall-47,AO3_2020_overall,48,-7,Harry Potter x Severus Snape,2,slash,None,11582,Harry Potter - J. K. Rowling,None
AO3_2020_overall-48,AO3_2020_overall,49,-5,Ian Gallagher x Mickey Milkovich,2,slash,None,11436,Shameless (US),None
AO3_2020_overall-49,AO3_2020_overall,50,-11,Clint Barton | Hawkeye x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,11340,The Avengers (Marvel Movies),None
AO3_2020_overall-50,AO3_2020_overall,51,6,Iwaizumi Hajime x Oikawa Tooru,2,slash,None,11155,Haikyuu!!,None
AO3_2020_overall-51,AO3_2020_overall,52,-20,Felicity Smoak x Oliver Queen | Green Arrow,2,slash,None,11147,Arrow (TV 2012),None
AO3_2020_overall-52,AO3_2020_overall,53,-10,Clint Barton | Hawkeye x Phil Coulson,2,slash,None,10642,The Avengers (Marvel Movies),None
AO3_2020_overall-53,AO3_2020_overall,54,-9,Enjolras x Grantaire,2,slash,None,10604,Les Misérables - All Media Types,None
AO3_2020_overall-54,AO3_2020_overall,55,11,Hinata Shouyou x Kageyama Tobio,2,slash,None,10486,Haikyuu!!,None
AO3_2020_overall-55,AO3_2020_overall,56,-7,Greg Lestrade x Mycroft Holmes,2,slash,None,10450,Sherlock (TV),None
AO3_2020_overall-56,AO3_2020_overall,57,-10,Emma Swan x Killian Jones | Captain Hook,2,slash,None,10301,Once Upon a Time (TV),None
AO3_2020_overall-57,AO3_2020_overall,58,11,Draco Malfoy x Hermione Granger,2,slash,None,10190,Harry Potter - J. K. Rowling,None
AO3_2020_overall-58,AO3_2020_overall,59,6,`James Potter x Lily Potter, née Evans`,2,slash,None,10125,Harry Potter - J. K. Rowling,None
AO3_2020_overall-59,AO3_2020_overall,60,13,Kim Taehyung | V x Park Jimin | Jimin,2,slash,None,9891,Bangtan Boys | BTS,None
AO3_2020_overall-60,AO3_2020_overall,61,-10,Bilbo Baggins x Thorin Oakenshield,2,slash,None,9875,The Hobbit - All Media Types,None
AO3_2020_overall-61,AO3_2020_overall,62,-2,Loki Laufeyson/Odinson x Tony Stark | Iron Man,2,slash,None,9781,The Avengers (Marvel Movies),None
AO3_2020_overall-62,AO3_2020_overall,63,-5,Ianto Jones x Jack Harkness,2,slash,None,9666,Torchwood,None
AO3_2020_overall-63,AO3_2020_overall,64,-9,Frank Iero x Gerard Way,2,slash,None,9574,My Chemical Romance,None
AO3_2020_overall-64,AO3_2020_overall,65,-11,Rose Tyler x The Tenth Doctor,2,slash,None,9568,Doctor Who (2005),None
AO3_2020_overall-65,AO3_2020_overall,66,5,Jeon Jungkook | Jungkook x Min Yoongi | Suga,2,slash,None,9498,Bangtan Boys | BTS,None
AO3_2020_overall-66,AO3_2020_overall,67,-3,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America & Steve Rogers | Captain America,2,gen,None,9347,Captain America (Movies),None
AO3_2020_overall-67,AO3_2020_overall,68,4,Ginny Weasley x Harry Potter,2,slash,None,9269,Harry Potter - J. K. Rowling,None
AO3_2020_overall-68,AO3_2020_overall,69,-8,Castiel & Dean Winchester,2,gen,None,9122,Supernatural,None
AO3_2020_overall-69,AO3_2020_overall,70,-14,Liam Payne x Zayn Malik,2,slash,None,8967,One Direction (Band),None
AO3_2020_overall-70,AO3_2020_overall,71,-3,Dana Scully x Fox Mulder,2,slash,None,8825,The X-Files,None
AO3_2020_overall-71,AO3_2020_overall,72,4,Dean Winchester & Sam Winchester,2,gen,None,8791,Supernatural,None
AO3_2020_overall-72,AO3_2020_overall,73,new,Dazai Osamu x Nakahara Chuuya,2,slash,None,8768,文豪ストレイドッグス | Bungou Stray Dogs,None
AO3_2020_overall-73,AO3_2020_overall,74,-12,Molly Hooper x Sherlock Holmes,2,slash,None,8560,Sherlock (TV),None
AO3_2020_overall-74,AO3_2020_overall,75,-8,Cullen Rutherford x Inquisitor | Player Character,2,slash,None,8175,Dragon Age: Inquisition,None
AO3_2020_overall-75,AO3_2020_overall,76,new,Anthony J. Crowley & Aziraphale,2,gen,None,7928,Good Omens (TV),None
AO3_2020_overall-76,AO3_2020_overall,77,-14,Belle x Mr. Gold | Rumpelstiltskin,2,slash,None,7927,Once Upon a Time (TV),None
AO3_2020_overall-77,AO3_2020_overall,78,-3,James T. Kirk x Leonard 'Bones' McCoy,2,slash,None,7855,Star Trek: Alternate Original Series (Movies),None
AO3_2020_overall-78,AO3_2020_overall,79,4,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Y/N | Reader,2,slash,None,7724,Marvel Cinematic Universe,None
AO3_2020_overall-79,AO3_2020_overall,80,6,Uchiha Sasuke x Uzumaki Naruto,2,slash,None,7705,Naruto,None
AO3_2020_overall-80,AO3_2020_overall,81,new,Akaashi Keiji x Bokuto Koutarou,2,slash,None,7629,Haikyuu!!,None
AO3_2020_overall-81,AO3_2020_overall,82,-8,Allison Argent x Scott McCall,2,slash,None,7592,Teen Wolf (TV),None
AO3_2020_overall-82,AO3_2020_overall,83,new,Geralt of Rivia | The Witcher x Jaskier | Dandelion,2,slash,None,7573,The Witcher (TV),None
AO3_2020_overall-83,AO3_2020_overall,84,-14,Dean Winchester x Y/N | Reader,2,slash,None,7555,Supernatural,None
AO3_2020_overall-84,AO3_2020_overall,85,4,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Tony Stark | Iron Man,2,slash,None,7456,Marvel Cinematic Universe,None
AO3_2020_overall-85,AO3_2020_overall,86,-7,Arthur x Eames,2,slash,None,7397,Inception (2010),None
AO3_2020_overall-86,AO3_2020_overall,87,-10,Blair Sandburg x Jim Ellison,2,slash,None,7366,The Sentinel (TV),None
AO3_2020_overall-87,AO3_2020_overall,88,new,Aizawa Shouta | Eraserhead x Yamada Hizashi | Present Mic,2,slash,None,7325,Boku no Hero Academia | My Hero Academia,None
AO3_2020_overall-88,AO3_2020_overall,89,9,Finn x Poe Dameron,2,slash,None,7239,Star Wars Sequel Trilogy,None
AO3_2020_overall-89,AO3_2020_overall,90,-6,Peter Parker | Spiderman x Wade Wilson | Deadpool,2,slash,None,7206,Spider-Man - All Media Types,None
AO3_2020_overall-90,AO3_2020_overall,91,4,Kim Taehyung | V x Min Yoongi | Suga,2,slash,None,7176,Bangtan Boys | BTS,None
AO3_2020_overall-91,AO3_2020_overall,92,-14,Josh Dun x Tyler Joseph,2,slash,None,7082,Twenty One Pilots,None
AO3_2020_overall-92,AO3_2020_overall,93,new,Brienne of Tarth x Jaime Lannister,2,slash,None,7063,Game of Thrones (TV),None
AO3_2020_overall-93,AO3_2020_overall,94,-9,Peter Hale x Stiles Stilinski,2,slash,None,7047,Teen Wolf (TV),None
AO3_2020_overall-94,AO3_2020_overall,95,-2,Jon Snow x Sansa Stark,2,slash,None,6939,Game of Thrones (TV),None
AO3_2020_overall-95,AO3_2020_overall,96,-15,James Bond x Q,2,slash,None,6897,James Bond (Craig movies),None
AO3_2020_overall-96,AO3_2020_overall,97,-17,Otabek Altin x Yuri Plisetsky,2,slash,None,6876,Yuri!!! on Ice (Anime),None
AO3_2020_overall-97,AO3_2020_overall,98,-16,Jemma Simmons x Leopold 'Leo' Fitz,2,slash,None,6824,Agents of S.H.I.E.L.D. (TV),None
AO3_2020_overall-98,AO3_2020_overall,99,new,Byun Baekhyun | Baekhyun x Park Chanyeol | Chanyeol,2,slash,None,6630,EXO (Band),None
AO3_2020_overall-99,AO3_2020_overall,100,new,Ben Solo | Kylo Ren & Rey,2,gen,None,6506,Star Wars Sequel Trilogy,None
